Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,3231.000000,3261.000000,3174.000000,3222.100098,3214.711182,1892516
2019-08-02,3189.000000,3287.550049,3120.000000,3237.899902,3230.474854,3356019
2019-08-05,3199.800049,3199.800049,3143.000000,3160.050049,3152.803467,2013371
2019-08-06,3160.050049,3287.000000,3153.149902,3272.250000,3264.746094,2005139
2019-08-07,3275.000000,3325.000000,3252.300049,3265.800049,3258.311035,2398910
2019-08-08,3290.000000,3360.000000,3261.000000,3334.699951,3327.052979,1587742
2019-08-09,3359.949951,3449.600098,3340.000000,3419.699951,3411.857910,2101757
2019-08-13,3419.699951,3424.000000,3208.050049,3221.850098,3214.461914,1900694
2019-08-14,3269.949951,3329.899902,3245.000000,3289.949951,3282.405518,2770237
2019-08-16,3280.600098,3358.899902,3253.350098,3337.199951,3329.547119,1758154
2019-08-19,3364.899902,3379.000000,3311.000000,3328.050049,3320.418213,1432842
2019-08-20,3327.000000,3334.399902,3235.250000,3294.100098,3286.546143,1688717
2019-08-21,3289.899902,3321.949951,3246.199951,3261.449951,3253.970947,1552801
2019-08-22,3259.000000,3259.000000,3098.449951,3114.100098,3106.958984,2506194
2019-08-23,3118.000000,3200.000000,2998.000000,3174.350098,3167.070801,3143787
2019-08-26,3274.000000,3338.800049,3183.050049,3324.250000,3316.626953,2950017
2019-08-27,3352.000000,3398.000000,3340.100098,3357.750000,3350.050049,2225937
2019-08-28,3348.800049,3362.649902,3296.750000,3326.350098,3318.722168,1250915
2019-08-29,3323.699951,3330.000000,3276.000000,3299.300049,3291.734131,1529926
2019-08-30,3310.149902,3347.000000,3260.000000,3332.500000,3324.857910,2118953
2019-09-03,3303.000000,3315.000000,3234.199951,3258.500000,3251.027588,1199726
2019-09-04,3267.000000,3274.350098,3208.000000,3250.250000,3242.796631,1879349
2019-09-05,3286.000000,3305.000000,3242.800049,3292.699951,3285.149170,1501226
2019-09-06,3330.000000,3388.000000,3298.000000,3373.000000,3365.265137,1700894
2019-09-09,3374.000000,3450.000000,3352.149902,3437.350098,3429.467773,1802551
2019-09-11,3445.350098,3456.000000,3385.300049,3416.399902,3408.565430,1301112
2019-09-12,3402.500000,3429.000000,3370.600098,3382.350098,3374.593750,1164086
2019-09-13,3389.000000,3436.000000,3372.500000,3427.350098,3419.490723,1328363
2019-09-16,3395.000000,3449.949951,3382.300049,3418.850098,3411.010010,1179767
2019-09-17,3424.949951,3434.000000,3354.000000,3368.399902,3360.675537,1361872
2019-09-18,3407.000000,3464.500000,3388.500000,3413.850098,3406.021484,1853668
2019-09-19,3426.000000,3426.399902,3340.300049,3362.050049,3354.340332,1237692
2019-09-20,3385.300049,3750.000000,3282.649902,3702.199951,3693.710205,5648086
2019-09-23,3820.000000,4070.000000,3763.899902,4023.750000,4014.522949,4011002
2019-09-24,4025.000000,4025.000000,3927.000000,3961.750000,3952.665039,2189604
2019-09-25,3960.000000,3998.899902,3890.000000,3930.899902,3921.885742,2414729
2019-09-26,3955.000000,4015.000000,3945.100098,4000.800049,3991.625488,2388165
2019-09-27,4006.000000,4085.000000,3990.000000,4057.399902,4048.095703,2024478
2019-09-30,4065.899902,4111.750000,4031.000000,4046.050049,4036.771729,2256361
2019-10-01,4080.000000,4089.100098,3946.300049,3992.399902,3983.244629,1615506
2019-10-03,3985.000000,4004.949951,3931.850098,3959.800049,3950.719482,1245840
2019-10-04,3979.000000,4004.000000,3892.300049,3903.949951,3894.997559,1478266
2019-10-07,3880.000000,3958.250000,3819.449951,3900.899902,3891.954590,1406152
2019-10-09,3915.000000,4035.000000,3880.050049,4023.899902,4014.672363,1356600
2019-10-10,4013.649902,4015.000000,3931.000000,3948.899902,3939.844482,1102788
2019-10-11,3979.000000,4015.000000,3925.000000,3973.199951,3964.088623,1623866
2019-10-14,3988.000000,4006.300049,3853.050049,3883.300049,3874.395020,1768352
2019-10-15,3895.000000,3916.000000,3843.000000,3879.449951,3870.553711,1394894
2019-10-16,3910.000000,4032.000000,3900.000000,4016.399902,4007.189697,2381769
2019-10-17,4020.050049,4117.200195,4001.000000,4106.799805,4097.382324,2103593
2019-10-18,4100.000000,4199.000000,4080.000000,4137.649902,4128.161621,1836213
2019-10-22,4165.000000,4219.850098,4000.100098,4034.149902,4024.898926,5034755
2019-10-23,4089.949951,4110.000000,3968.000000,4038.350098,4029.089355,2442249
2019-10-24,4062.000000,4080.000000,4012.550049,4026.149902,4016.917236,1267557
2019-10-25,4037.800049,4063.850098,3900.000000,3987.250000,3978.106445,1758098
2019-10-27,null,null,null,null,null,null
2019-10-29,3990.000000,4060.000000,3962.449951,4047.250000,4037.968994,1335515
2019-10-30,4074.949951,4074.949951,3985.000000,3992.000000,3982.845703,1338554
2019-10-31,4004.199951,4050.000000,3995.000000,4027.550049,4018.314209,1251220
2019-11-01,4029.000000,4110.000000,4021.000000,4069.850098,4060.517334,1875612
2019-11-04,4087.000000,4177.500000,4076.149902,4113.000000,4103.568359,1863158
2019-11-05,4172.000000,4255.000000,4135.000000,4227.799805,4218.104980,2934652
2019-11-06,4260.000000,4280.000000,4176.649902,4188.149902,4178.545898,2076695
2019-11-07,4204.700195,4239.200195,4188.200195,4225.850098,4216.159668,1141603
2019-11-08,4220.000000,4240.000000,4148.000000,4159.450195,4149.912109,1509693
2019-11-11,4160.000000,4188.000000,4142.899902,4169.049805,4159.489258,769302
2019-11-13,4166.899902,4175.000000,4132.000000,4144.549805,4135.045410,899015
2019-11-14,4158.000000,4221.000000,4120.399902,4210.549805,4200.894531,1383629
2019-11-15,4220.200195,4247.250000,4175.549805,4187.600098,4177.997070,1193171
2019-11-18,4199.000000,4209.549805,4145.149902,4154.899902,4145.372070,927364
2019-11-19,4165.000000,4182.149902,4126.250000,4135.750000,4126.266113,829535
2019-11-20,4140.000000,4182.000000,4127.399902,4138.549805,4129.059570,813879
2019-11-21,4140.000000,4160.000000,4112.000000,4123.649902,4114.193848,702853
2019-11-22,4130.000000,4143.799805,4041.000000,4078.300049,4068.947754,1222615
2019-11-25,4100.000000,4149.149902,4062.300049,4141.700195,4132.202637,1389304
2019-11-26,4145.000000,4173.950195,4087.000000,4098.350098,4088.951904,1502727
2019-11-27,4121.000000,4124.899902,4095.000000,4118.350098,4108.906250,485064
2019-11-28,4120.000000,4139.049805,4065.000000,4102.049805,4092.643066,969708
2019-11-29,4095.000000,4135.000000,4062.350098,4074.199951,4064.857178,831983
2019-12-02,4075.000000,4077.350098,3920.100098,3950.449951,3941.390869,2065404
2019-12-03,3939.949951,3995.000000,3886.500000,3964.550049,3955.458740,1984382
2019-12-04,3958.000000,4004.100098,3935.000000,3990.850098,3981.698486,1430830
2019-12-05,3990.850098,4034.000000,3968.000000,3990.850098,3981.698486,1255304
2019-12-06,4010.000000,4027.800049,3927.399902,3951.649902,3942.588135,1171355
2019-12-09,3969.600098,3971.449951,3880.250000,3944.850098,3935.803955,1268942
2019-12-10,3950.000000,3995.000000,3945.500000,3986.850098,3977.707520,1159480
2019-12-11,4001.500000,4055.000000,3984.050049,4036.800049,4027.542969,1365981
2019-12-12,4050.000000,4065.000000,4010.050049,4057.149902,4047.846191,1087056
2019-12-13,4070.000000,4089.250000,4041.100098,4071.949951,4062.612305,861656
2019-12-16,4087.949951,4087.949951,4031.550049,4039.449951,4030.186768,826069
2019-12-17,4056.949951,4155.000000,4046.949951,4135.750000,4126.266113,1379484
2019-12-18,4140.450195,4158.850098,4101.049805,4119.350098,4109.903809,1109775
2019-12-19,4113.049805,4145.000000,4085.300049,4091.850098,4082.466797,736104
2019-12-20,4107.000000,4145.000000,4081.000000,4135.600098,4126.116699,1054234
2019-12-23,4138.600098,4184.000000,4130.000000,4160.000000,4150.460449,1137879
2019-12-24,4158.000000,4180.700195,4125.649902,4139.500000,4130.007324,751979
2019-12-26,4149.950195,4196.450195,4133.250000,4187.100098,4177.498535,1265020
2019-12-27,4198.000000,4260.000000,4192.000000,4252.649902,4242.897949,1126648
2019-12-30,4274.850098,4281.549805,4230.000000,4243.299805,4233.569336,831910
2019-12-31,4247.000000,4266.399902,4218.600098,4234.750000,4225.039063,779608
2020-01-01,4237.799805,4252.000000,4221.000000,4231.299805,4221.596680,407042
2020-01-02,4240.000000,4295.750000,4235.000000,4246.049805,4236.312988,863844
2020-01-03,4220.000000,4234.799805,4173.000000,4193.450195,4183.833984,1176850
2020-01-06,4164.000000,4204.000000,3983.800049,3996.699951,3987.534912,2866735
2020-01-07,4055.000000,4092.000000,3996.199951,4007.649902,3998.459717,2149042
2020-01-08,3950.000000,4060.350098,3950.000000,4049.949951,4040.662842,1630576
2020-01-09,4105.899902,4148.000000,4080.000000,4124.200195,4114.742676,1419388
2020-01-10,4130.100098,4185.899902,4118.000000,4144.850098,4135.345215,1106624
2020-01-13,4168.000000,4182.250000,4146.000000,4164.500000,4154.950195,645152
2020-01-14,4170.000000,4202.399902,4150.450195,4193.000000,4183.384766,703434
2020-01-15,4189.950195,4220.000000,4170.049805,4207.250000,4197.602051,616976
2020-01-16,4190.000000,4229.950195,4188.000000,4220.250000,4210.572266,578728
2020-01-17,4217.000000,4242.000000,4202.000000,4231.750000,4222.045898,671129
2020-01-20,4229.000000,4252.950195,4125.149902,4152.600098,4143.077637,848639
2020-01-21,4149.950195,4186.100098,4117.049805,4138.600098,4129.109375,897922
2020-01-22,4186.000000,4186.500000,4123.350098,4142.200195,4132.701660,797901
2020-01-23,4123.000000,4163.850098,4085.000000,4125.799805,4116.338867,1154522
2020-01-24,4120.000000,4205.649902,4111.000000,4194.500000,4184.881348,864892
2020-01-27,4174.000000,4208.000000,4154.000000,4164.350098,4154.800293,782155
2020-01-28,4150.149902,4249.000000,4150.149902,4213.000000,4203.338867,1052764
2020-01-29,4244.899902,4444.000000,4215.100098,4419.000000,4408.866699,4581413
2020-01-30,4464.000000,4485.000000,4344.850098,4364.299805,4354.291504,3577774
2020-01-31,4370.000000,4420.100098,4333.799805,4365.899902,4355.888184,1736927
2020-02-03,4250.200195,4376.899902,4250.200195,4359.350098,4349.353516,1094181
2020-02-04,4387.950195,4550.000000,4377.149902,4519.250000,4508.886719,1958323
2020-02-05,4515.000000,4539.950195,4477.649902,4528.200195,4517.816406,1285631
2020-02-06,4528.200195,4677.850098,4525.000000,4666.350098,4655.649414,1846477
2020-02-07,4663.950195,4686.899902,4626.100098,4654.299805,4643.626465,950326
2020-02-10,4660.000000,4734.000000,4640.000000,4721.750000,4710.922363,1160879
2020-02-11,4737.000000,4785.000000,4736.000000,4749.350098,4738.458984,1167429
2020-02-12,4770.000000,4782.200195,4722.000000,4768.700195,4757.764648,882964
2020-02-13,4766.000000,4800.600098,4735.000000,4795.350098,4784.353516,681039
2020-02-14,4800.000000,4815.000000,4768.000000,4781.750000,4770.784668,731118
2020-02-17,4781.750000,4798.000000,4750.049805,4776.649902,4765.696289,716484
2020-02-18,4769.399902,4771.950195,4701.600098,4758.000000,4747.088867,728611
2020-02-19,4785.000000,4887.000000,4780.100098,4878.049805,4866.863770,1172049
2020-02-20,4867.899902,4923.399902,4853.750000,4880.450195,4869.258301,1634643
2020-02-24,4840.000000,4876.000000,4751.200195,4803.950195,4792.934082,1263389
2020-02-25,4849.899902,4849.899902,4784.000000,4825.950195,4814.883301,959309
2020-02-26,4815.000000,4837.750000,4767.250000,4810.000000,4798.969727,851346
2020-02-27,4815.000000,4815.000000,4712.100098,4759.799805,4748.884766,1174870
2020-02-28,4640.000000,4640.000000,4311.750000,4465.850098,4455.609375,4941410
2020-03-02,4600.000000,4617.950195,4305.649902,4360.750000,4350.750000,2238216
2020-03-03,4400.000000,4474.950195,4320.049805,4454.100098,4454.100098,2023503
2020-03-04,4466.000000,4496.799805,4225.000000,4286.399902,4286.399902,2472991
2020-03-05,4310.000000,4367.549805,4273.149902,4330.700195,4330.700195,1833295
2020-03-06,4125.000000,4238.000000,4036.500000,4225.850098,4225.850098,3312238
2020-03-09,4070.000000,4127.500000,3945.149902,4026.800049,4026.800049,3545627
2020-03-11,4014.000000,4118.899902,3985.000000,4030.649902,4030.649902,2793683
2020-03-12,3860.000000,3869.949951,3628.100098,3734.350098,3734.350098,5272619
2020-03-13,3440.000000,4043.500000,3281.050049,3952.550049,3952.550049,4849917
2020-03-16,3833.449951,3833.449951,3600.000000,3672.250000,3672.250000,3140467
2020-03-17,3702.100098,3734.699951,3402.000000,3444.850098,3444.850098,2558548
2020-03-18,3490.000000,3530.000000,3018.899902,3061.350098,3061.350098,5443580
2020-03-19,2800.000000,3053.050049,2484.699951,2746.100098,2746.100098,8324713
2020-03-20,2799.850098,3044.000000,2621.649902,2951.899902,2951.899902,6110189
2020-03-23,2656.750000,2700.000000,2225.000000,2266.149902,2266.149902,4844235
2020-03-24,2472.000000,2568.649902,2104.649902,2474.199951,2474.199951,6257221
2020-03-25,2450.000000,2700.000000,2400.000000,2585.600098,2585.600098,6226355
2020-03-26,2637.300049,2936.500000,2565.050049,2793.699951,2793.699951,5096124
2020-03-27,2955.000000,3040.000000,2500.000000,2542.300049,2542.300049,7170609
2020-03-30,2390.050049,2414.399902,2226.000000,2242.100098,2242.100098,7698355
2020-03-31,2305.100098,2340.000000,2100.000000,2215.800049,2215.800049,11043111
2020-04-01,2180.000000,2286.899902,2132.649902,2219.350098,2219.350098,6408301
2020-04-03,2268.800049,2343.699951,2183.050049,2207.500000,2207.500000,6172672
2020-04-07,2245.000000,2286.000000,2081.500000,2253.350098,2253.350098,11161478
2020-04-08,2184.000000,2374.000000,2144.149902,2332.899902,2332.899902,9109339
2020-04-09,2391.000000,2566.149902,2367.100098,2551.850098,2551.850098,7193246
2020-04-13,2520.000000,2520.000000,2265.949951,2287.300049,2287.300049,8183199
2020-04-15,2345.000000,2368.000000,2168.399902,2182.449951,2182.449951,9333628
2020-04-16,2145.000000,2250.000000,2122.000000,2220.000000,2220.000000,7246740
2020-04-17,2355.000000,2375.899902,2235.199951,2308.149902,2308.149902,10191546
2020-04-20,2325.000000,2345.500000,2265.000000,2308.250000,2308.250000,5403177
2020-04-21,2210.000000,2210.000000,2085.000000,2099.750000,2099.750000,7383985
2020-04-22,2059.949951,2170.000000,2022.349976,2148.250000,2148.250000,9062723
2020-04-23,2160.000000,2219.100098,2112.000000,2172.449951,2172.449951,7144006
2020-04-24,2113.500000,2113.500000,1970.050049,1976.250000,1976.250000,10494451
2020-04-27,2000.000000,2085.000000,1915.650024,2044.050049,2044.050049,14495247
2020-04-28,2081.000000,2244.100098,2035.000000,2228.100098,2228.100098,14756344
2020-04-29,2200.050049,2375.000000,2200.050049,2296.449951,2296.449951,15060154
2020-04-30,2365.050049,2418.949951,2291.149902,2318.100098,2318.100098,8883305
2020-05-04,2200.000000,2202.199951,2028.550049,2079.649902,2079.649902,7312745
2020-05-05,2130.000000,2135.000000,1997.000000,2002.349976,2002.349976,11521209
2020-05-06,2010.000000,2131.899902,1952.349976,2106.250000,2106.250000,13149696
2020-05-07,2098.949951,2169.850098,2048.350098,2060.550049,2060.550049,7770204
2020-05-08,2130.000000,2130.000000,2015.000000,2024.150024,2024.150024,6966375
2020-05-11,2070.000000,2092.699951,1995.300049,2015.050049,2015.050049,7654990
2020-05-12,1989.699951,2080.000000,1977.099976,2069.699951,2069.699951,10336527
2020-05-13,2220.000000,2239.949951,2145.000000,2161.050049,2161.050049,9441185
2020-05-14,2159.000000,2258.949951,2096.800049,2112.000000,2112.000000,14307531
2020-05-15,2119.949951,2136.600098,2056.000000,2086.449951,2086.449951,8026726
2020-05-18,2090.000000,2093.449951,1926.000000,1938.599976,1938.599976,10820571
2020-05-19,1960.000000,2003.550049,1922.199951,1964.949951,1964.949951,9413514
2020-05-20,1970.000000,2060.000000,1935.000000,2042.800049,2042.800049,16318508
2020-05-21,2059.000000,2077.550049,1974.500000,1990.199951,1990.199951,9879542
2020-05-22,1975.000000,2007.000000,1865.250000,1895.300049,1895.300049,16192859
